date,store_id,sku_id,sales_units,unit_price,is_promotion,is_weekend,lead_time_days,is_stockout_day
2025-09-25,Store-Central-02,SKU-ELECTRONICS-01,35,54.5,0,0,4,0
2025-09-26,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,0,4,0
2025-09-27,Store-Central-02,SKU-ELECTRONICS-01,42,54.5,0,1,4,0
2025-09-28,Store-Central-02,SKU-ELECTRONICS-01,48,54.5,0,1,4,0
2025-09-29,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-09-30,Store-Central-02,SKU-ELECTRONICS-01,24,54.5,0,0,4,0
2025-10-01,Store-Central-02,SKU-ELECTRONICS-01,36,54.5,0,0,4,0
2025-10-02,Store-Central-02,SKU-ELECTRONICS-01,23,54.5,0,0,4,0
2025-10-03,Store-Central-02,SKU-ELECTRONICS-01,30,54.5,0,0,4,0
2025-10-04,Store-Central-02,SKU-ELECTRONICS-01,43,54.5,0,1,4,0
2025-10-05,Store-Central-02,SKU-ELECTRONICS-01,79,46.32,1,1,4,0
2025-10-06,Store-Central-02,SKU-ELECTRONICS-01,59,46.32,1,0,4,0
2025-10-07,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-10-08,Store-Central-02,SKU-ELECTRONICS-01,23,54.5,0,0,4,0
2025-10-09,Store-Central-02,SKU-ELECTRONICS-01,35,54.5,0,0,4,0
2025-10-10,Store-Central-02,SKU-ELECTRONICS-01,34,54.5,0,0,4,0
2025-10-11,Store-Central-02,SKU-ELECTRONICS-01,42,54.5,0,1,4,0
2025-10-12,Store-Central-02,SKU-ELECTRONICS-01,42,54.5,0,1,4,0
2025-10-13,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,0,4,0
2025-10-14,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,0,4,0
2025-10-15,Store-Central-02,SKU-ELECTRONICS-01,23,54.5,0,0,4,0
2025-10-16,Store-Central-02,SKU-ELECTRONICS-01,26,54.5,0,0,4,0
2025-10-17,Store-Central-02,SKU-ELECTRONICS-01,39,54.5,0,0,4,0
2025-10-18,Store-Central-02,SKU-ELECTRONICS-01,40,54.5,0,1,4,0
2025-10-19,Store-Central-02,SKU-ELECTRONICS-01,44,54.5,0,1,4,0
2025-10-20,Store-Central-02,SKU-ELECTRONICS-01,61,46.32,1,0,4,0
2025-10-21,Store-Central-02,SKU-ELECTRONICS-01,36,54.5,0,0,4,0
2025-10-22,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-10-23,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-10-24,Store-Central-02,SKU-ELECTRONICS-01,41,54.5,0,0,4,0
2025-10-25,Store-Central-02,SKU-ELECTRONICS-01,41,54.5,0,1,4,0
2025-10-26,Store-Central-02,SKU-ELECTRONICS-01,0,54.5,0,1,4,1
2025-10-27,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-10-28,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-10-29,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-10-30,Store-Central-02,SKU-ELECTRONICS-01,27,54.5,0,0,4,0
2025-10-31,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-11-01,Store-Central-02,SKU-ELECTRONICS-01,40,54.5,0,1,4,0
2025-11-02,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,1,4,0
2025-11-03,Store-Central-02,SKU-ELECTRONICS-01,0,54.5,0,0,4,1
2025-11-04,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,0,4,0
2025-11-05,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-11-06,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-11-07,Store-Central-02,SKU-ELECTRONICS-01,28,54.5,0,0,4,0
2025-11-08,Store-Central-02,SKU-ELECTRONICS-01,42,54.5,0,1,4,0
2025-11-09,Store-Central-02,SKU-ELECTRONICS-01,38,54.5,0,1,4,0
2025-11-10,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,0,4,0
2025-11-11,Store-Central-02,SKU-ELECTRONICS-01,29,54.5,0,0,4,0
2025-11-12,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-11-13,Store-Central-02,SKU-ELECTRONICS-01,30,54.5,0,0,4,0
2025-11-14,Store-Central-02,SKU-ELECTRONICS-01,38,54.5,0,0,4,0
2025-11-15,Store-Central-02,SKU-ELECTRONICS-01,40,54.5,0,1,4,0
2025-11-16,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,1,4,0
2025-11-17,Store-Central-02,SKU-ELECTRONICS-01,40,54.5,0,0,4,0
2025-11-18,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-11-19,Store-Central-02,SKU-ELECTRONICS-01,29,54.5,0,0,4,0
2025-11-20,Store-Central-02,SKU-ELECTRONICS-01,28,54.5,0,0,4,0
2025-11-21,Store-Central-02,SKU-ELECTRONICS-01,34,54.5,0,0,4,0
2025-11-22,Store-Central-02,SKU-ELECTRONICS-01,46,54.5,0,1,4,0
2025-11-23,Store-Central-02,SKU-ELECTRONICS-01,49,54.5,0,1,4,0
2025-11-24,Store-Central-02,SKU-ELECTRONICS-01,48,46.32,1,0,4,0
2025-11-25,Store-Central-02,SKU-ELECTRONICS-01,29,54.5,0,0,4,0
2025-11-26,Store-Central-02,SKU-ELECTRONICS-01,35,54.5,0,0,4,0
2025-11-27,Store-Central-02,SKU-ELECTRONICS-01,26,54.5,0,0,4,0
2025-11-28,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,0,4,0
2025-11-29,Store-Central-02,SKU-ELECTRONICS-01,36,54.5,0,1,4,0
2025-11-30,Store-Central-02,SKU-ELECTRONICS-01,46,54.5,0,1,4,0
2025-12-01,Store-Central-02,SKU-ELECTRONICS-01,21,54.5,0,0,4,0
2025-12-02,Store-Central-02,SKU-ELECTRONICS-01,29,54.5,0,0,4,0
2025-12-03,Store-Central-02,SKU-ELECTRONICS-01,53,46.32,1,0,4,0
2025-12-04,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-12-05,Store-Central-02,SKU-ELECTRONICS-01,24,54.5,0,0,4,0
2025-12-06,Store-Central-02,SKU-ELECTRONICS-01,57,54.5,0,1,4,0
2025-12-07,Store-Central-02,SKU-ELECTRONICS-01,34,54.5,0,1,4,0
2025-12-08,Store-Central-02,SKU-ELECTRONICS-01,19,54.5,0,0,4,0
2025-12-09,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-12-10,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-12-11,Store-Central-02,SKU-ELECTRONICS-01,41,54.5,0,0,4,0
2025-12-12,Store-Central-02,SKU-ELECTRONICS-01,30,54.5,0,0,4,0
2025-12-13,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,1,4,0
2025-12-14,Store-Central-02,SKU-ELECTRONICS-01,47,54.5,0,1,4,0
2025-12-15,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,0,4,0
2025-12-16,Store-Central-02,SKU-ELECTRONICS-01,32,54.5,0,0,4,0
2025-12-17,Store-Central-02,SKU-ELECTRONICS-01,22,54.5,0,0,4,0
2025-12-18,Store-Central-02,SKU-ELECTRONICS-01,0,54.5,0,0,4,1
2025-12-19,Store-Central-02,SKU-ELECTRONICS-01,0,54.5,0,0,4,1
2025-12-20,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,1,4,0
2025-12-21,Store-Central-02,SKU-ELECTRONICS-01,79,46.32,1,1,4,0
2025-12-22,Store-Central-02,SKU-ELECTRONICS-01,21,54.5,0,0,4,0
2025-12-23,Store-Central-02,SKU-ELECTRONICS-01,28,54.5,0,0,4,0
2025-12-24,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,0,4,0
2025-12-25,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,0,4,0
2025-12-26,Store-Central-02,SKU-ELECTRONICS-01,28,54.5,0,0,4,0
2025-12-27,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,1,4,0
2025-12-28,Store-Central-02,SKU-ELECTRONICS-01,37,54.5,0,1,4,0
2025-12-29,Store-Central-02,SKU-ELECTRONICS-01,47,54.5,0,0,4,0
2025-12-30,Store-Central-02,SKU-ELECTRONICS-01,31,54.5,0,0,4,0
2025-12-31,Store-Central-02,SKU-ELECTRONICS-01,33,54.5,0,0,4,0
2024-01-01,Store-Central-02,SKU-BEVERAGE-02,88,55.65,0,0,7,0
2024-01-02,Store-Central-02,SKU-BEVERAGE-02,73,55.65,0,0,7,0
2024-01-03,Store-Central-02,SKU-BEVERAGE-02,96,55.65,0,0,7,0
2024-01-04,Store-Central-02,SKU-BEVERAGE-02,90,55.65,0,0,7,0
2024-01-05,Store-Central-02,SKU-BEVERAGE-02,102,55.65,0,0,7,0
2024-01-06,Store-Central-02,SKU-BEVERAGE-02,113,55.65,0,1,7,0
2024-01-07,Store-Central-02,SKU-BEVERAGE-02,114,55.65,0,1,7,0
2024-01-08,Store-Central-02,SKU-BEVERAGE-02,63,55.65,0,0,7,0
2024-01-09,Store-Central-02,SKU-BEVERAGE-02,77,55.65,0,0,7,0
2024-01-10,Store-Central-02,SKU-BEVERAGE-02,86,55.65,0,0,7,0
2024-01-11,Store-Central-02,SKU-BEVERAGE-02,96,55.65,0,0,7,0
2024-01-12,Store-Central-02,SKU-BEVERAGE-02,80,55.65,0,0,7,0
2024-01-13,Store-Central-02,SKU-BEVERAGE-02,132,55.65,0,1,7,0
2024-01-14,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,1,7,0
2024-01-15,Store-Central-02,SKU-BEVERAGE-02,0,55.65,0,0,7,1
2024-01-16,Store-Central-02,SKU-BEVERAGE-02,85,55.65,0,0,7,0
2024-01-17,Store-Central-02,SKU-BEVERAGE-02,91,55.65,0,0,7,0
2024-01-18,Store-Central-02,SKU-BEVERAGE-02,93,55.65,0,0,7,0
2024-01-19,Store-Central-02,SKU-BEVERAGE-02,89,55.65,0,0,7,0
2024-01-20,Store-Central-02,SKU-BEVERAGE-02,108,55.65,0,1,7,0
2024-01-21,Store-Central-02,SKU-BEVERAGE-02,103,55.65,0,1,7,0
2024-01-22,Store-Central-02,SKU-BEVERAGE-02,156,47.3,1,0,7,0
2024-01-23,Store-Central-02,SKU-BEVERAGE-02,105,55.65,0,0,7,0
2024-01-24,Store-Central-02,SKU-BEVERAGE-02,179,47.3,1,0,7,0
2024-01-25,Store-Central-02,SKU-BEVERAGE-02,101,55.65,0,0,7,0
2024-01-26,Store-Central-02,SKU-BEVERAGE-02,87,55.65,0,0,7,0
2024-01-27,Store-Central-02,SKU-BEVERAGE-02,127,55.65,0,1,7,0
2024-01-28,Store-Central-02,SKU-BEVERAGE-02,133,55.65,0,1,7,0
2024-01-29,Store-Central-02,SKU-BEVERAGE-02,183,47.3,1,0,7,0
2024-01-30,Store-Central-02,SKU-BEVERAGE-02,73,55.65,0,0,7,0
2024-01-31,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-02-01,Store-Central-02,SKU-BEVERAGE-02,108,55.65,0,0,7,0
2024-02-02,Store-Central-02,SKU-BEVERAGE-02,98,55.65,0,0,7,0
2024-02-03,Store-Central-02,SKU-BEVERAGE-02,151,55.65,0,1,7,0
2024-02-04,Store-Central-02,SKU-BEVERAGE-02,151,55.65,0,1,7,0
2024-02-05,Store-Central-02,SKU-BEVERAGE-02,97,55.65,0,0,7,0
2024-02-06,Store-Central-02,SKU-BEVERAGE-02,177,47.3,1,0,7,0
2024-02-07,Store-Central-02,SKU-BEVERAGE-02,99,55.65,0,0,7,0
2024-02-08,Store-Central-02,SKU-BEVERAGE-02,96,55.65,0,0,7,0
2024-02-09,Store-Central-02,SKU-BEVERAGE-02,103,55.65,0,0,7,0
2024-02-10,Store-Central-02,SKU-BEVERAGE-02,130,55.65,0,1,7,0
2024-02-11,Store-Central-02,SKU-BEVERAGE-02,139,55.65,0,1,7,0
2024-02-12,Store-Central-02,SKU-BEVERAGE-02,100,55.65,0,0,7,0
2024-02-13,Store-Central-02,SKU-BEVERAGE-02,101,55.65,0,0,7,0
2024-02-14,Store-Central-02,SKU-BEVERAGE-02,105,55.65,0,0,7,0
2024-02-15,Store-Central-02,SKU-BEVERAGE-02,102,55.65,0,0,7,0
2024-02-16,Store-Central-02,SKU-BEVERAGE-02,98,55.65,0,0,7,0
2024-02-17,Store-Central-02,SKU-BEVERAGE-02,143,55.65,0,1,7,0
2024-02-18,Store-Central-02,SKU-BEVERAGE-02,150,55.65,0,1,7,0
2024-02-19,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-02-20,Store-Central-02,SKU-BEVERAGE-02,126,55.65,0,0,7,0
2024-02-21,Store-Central-02,SKU-BEVERAGE-02,137,55.65,0,0,7,0
2024-02-22,Store-Central-02,SKU-BEVERAGE-02,102,55.65,0,0,7,0
2024-02-23,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,0,7,0
2024-02-24,Store-Central-02,SKU-BEVERAGE-02,131,55.65,0,1,7,0
2024-02-25,Store-Central-02,SKU-BEVERAGE-02,132,55.65,0,1,7,0
2024-02-26,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-02-27,Store-Central-02,SKU-BEVERAGE-02,108,55.65,0,0,7,0
2024-02-28,Store-Central-02,SKU-BEVERAGE-02,103,55.65,0,0,7,0
2024-02-29,Store-Central-02,SKU-BEVERAGE-02,107,55.65,0,0,7,0
2024-03-01,Store-Central-02,SKU-BEVERAGE-02,192,47.3,1,0,7,0
2024-03-02,Store-Central-02,SKU-BEVERAGE-02,0,55.65,0,1,7,1
2024-03-03,Store-Central-02,SKU-BEVERAGE-02,148,55.65,0,1,7,0
2024-03-04,Store-Central-02,SKU-BEVERAGE-02,101,55.65,0,0,7,0
2024-03-05,Store-Central-02,SKU-BEVERAGE-02,118,55.65,0,0,7,0
2024-03-06,Store-Central-02,SKU-BEVERAGE-02,132,55.65,0,0,7,0
2024-03-07,Store-Central-02,SKU-BEVERAGE-02,103,55.65,0,0,7,0
2024-03-08,Store-Central-02,SKU-BEVERAGE-02,107,55.65,0,0,7,0
2024-03-09,Store-Central-02,SKU-BEVERAGE-02,141,55.65,0,1,7,0
2024-03-10,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,1,7,0
2024-03-11,Store-Central-02,SKU-BEVERAGE-02,125,55.65,0,0,7,0
2024-03-12,Store-Central-02,SKU-BEVERAGE-02,106,55.65,0,0,7,0
2024-03-13,Store-Central-02,SKU-BEVERAGE-02,113,55.65,0,0,7,0
2024-03-14,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,0,7,0
2024-03-15,Store-Central-02,SKU-BEVERAGE-02,112,55.65,0,0,7,0
2024-03-16,Store-Central-02,SKU-BEVERAGE-02,123,55.65,0,1,7,0
2024-03-17,Store-Central-02,SKU-BEVERAGE-02,155,55.65,0,1,7,0
2024-03-18,Store-Central-02,SKU-BEVERAGE-02,134,55.65,0,0,7,0
2024-03-19,Store-Central-02,SKU-BEVERAGE-02,220,47.3,1,0,7,0
2024-03-20,Store-Central-02,SKU-BEVERAGE-02,113,55.65,0,0,7,0
2024-03-21,Store-Central-02,SKU-BEVERAGE-02,126,55.65,0,0,7,0
2024-03-22,Store-Central-02,SKU-BEVERAGE-02,114,55.65,0,0,7,0
2024-03-23,Store-Central-02,SKU-BEVERAGE-02,0,55.65,0,1,7,1
2024-03-24,Store-Central-02,SKU-BEVERAGE-02,134,55.65,0,1,7,0
2024-03-25,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-03-26,Store-Central-02,SKU-BEVERAGE-02,125,55.65,0,0,7,0
2024-03-27,Store-Central-02,SKU-BEVERAGE-02,219,47.3,1,0,7,0
2024-03-28,Store-Central-02,SKU-BEVERAGE-02,102,55.65,0,0,7,0
2024-03-29,Store-Central-02,SKU-BEVERAGE-02,121,55.65,0,0,7,0
2024-03-30,Store-Central-02,SKU-BEVERAGE-02,164,55.65,0,1,7,0
2024-03-31,Store-Central-02,SKU-BEVERAGE-02,157,55.65,0,1,7,0
2024-04-01,Store-Central-02,SKU-BEVERAGE-02,125,55.65,0,0,7,0
2024-04-02,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,0,7,0
2024-04-03,Store-Central-02,SKU-BEVERAGE-02,124,55.65,0,0,7,0
2024-04-04,Store-Central-02,SKU-BEVERAGE-02,113,55.65,0,0,7,0
2024-04-05,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-04-06,Store-Central-02,SKU-BEVERAGE-02,167,55.65,0,1,7,0
2024-04-07,Store-Central-02,SKU-BEVERAGE-02,174,55.65,0,1,7,0
2024-04-08,Store-Central-02,SKU-BEVERAGE-02,114,55.65,0,0,7,0
2024-04-09,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-04-10,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-04-11,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-04-12,Store-Central-02,SKU-BEVERAGE-02,129,55.65,0,0,7,0
2024-04-13,Store-Central-02,SKU-BEVERAGE-02,152,55.65,0,1,7,0
2024-04-14,Store-Central-02,SKU-BEVERAGE-02,187,55.65,0,1,7,0
2024-04-15,Store-Central-02,SKU-BEVERAGE-02,129,55.65,0,0,7,0
2024-04-16,Store-Central-02,SKU-BEVERAGE-02,112,55.65,0,0,7,0
2024-04-17,Store-Central-02,SKU-BEVERAGE-02,222,47.3,1,0,7,0
2024-04-18,Store-Central-02,SKU-BEVERAGE-02,119,55.65,0,0,7,0
2024-04-19,Store-Central-02,SKU-BEVERAGE-02,136,55.65,0,0,7,0
2024-04-20,Store-Central-02,SKU-BEVERAGE-02,165,55.65,0,1,7,0
2024-04-21,Store-Central-02,SKU-BEVERAGE-02,163,55.65,0,1,7,0
2024-04-22,Store-Central-02,SKU-BEVERAGE-02,121,55.65,0,0,7,0
2024-04-23,Store-Central-02,SKU-BEVERAGE-02,119,55.65,0,0,7,0
2024-04-24,Store-Central-02,SKU-BEVERAGE-02,118,55.65,0,0,7,0
2024-04-25,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-04-26,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-04-27,Store-Central-02,SKU-BEVERAGE-02,173,55.65,0,1,7,0
2024-04-28,Store-Central-02,SKU-BEVERAGE-02,168,55.65,0,1,7,0
2024-04-29,Store-Central-02,SKU-BEVERAGE-02,209,47.3,1,0,7,0
2024-04-30,Store-Central-02,SKU-BEVERAGE-02,126,55.65,0,0,7,0
2024-05-01,Store-Central-02,SKU-BEVERAGE-02,133,55.65,0,0,7,0
2024-05-02,Store-Central-02,SKU-BEVERAGE-02,122,55.65,0,0,7,0
2024-05-03,Store-Central-02,SKU-BEVERAGE-02,0,55.65,0,0,7,1
2024-05-04,Store-Central-02,SKU-BEVERAGE-02,179,55.65,0,1,7,0
2024-05-05,Store-Central-02,SKU-BEVERAGE-02,168,55.65,0,1,7,0
2024-05-06,Store-Central-02,SKU-BEVERAGE-02,149,55.65,0,0,7,0
2024-05-07,Store-Central-02,SKU-BEVERAGE-02,0,55.65,0,0,7,1
2024-05-08,Store-Central-02,SKU-BEVERAGE-02,133,55.65,0,0,7,0
2024-05-09,Store-Central-02,SKU-BEVERAGE-02,125,55.65,0,0,7,0
2024-05-10,Store-Central-02,SKU-BEVERAGE-02,118,55.65,0,0,7,0
2024-05-11,Store-Central-02,SKU-BEVERAGE-02,177,55.65,0,1,7,0
2024-05-12,Store-Central-02,SKU-BEVERAGE-02,175,55.65,0,1,7,0
2024-05-13,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,0,7,0
2024-05-14,Store-Central-02,SKU-BEVERAGE-02,97,55.65,0,0,7,0
2024-05-15,Store-Central-02,SKU-BEVERAGE-02,129,55.65,0,0,7,0
2024-05-16,Store-Central-02,SKU-BEVERAGE-02,207,47.3,1,0,7,0
2024-05-17,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,0,7,0
2024-05-18,Store-Central-02,SKU-BEVERAGE-02,155,55.65,0,1,7,0
2024-05-19,Store-Central-02,SKU-BEVERAGE-02,154,55.65,0,1,7,0
2024-05-20,Store-Central-02,SKU-BEVERAGE-02,114,55.65,0,0,7,0
2024-05-21,Store-Central-02,SKU-BEVERAGE-02,111,55.65,0,0,7,0
2024-05-22,Store-Central-02,SKU-BEVERAGE-02,125,55.65,0,0,7,0
2024-05-23,Store-Central-02,SKU-BEVERAGE-02,122,55.65,0,0,7,0
2024-05-24,Store-Central-02,SKU-BEVERAGE-02,124,55.65,0,0,7,0
2024-05-25,Store-Central-02,SKU-BEVERAGE-02,164,55.65,0,1,7,0
2024-05-26,Store-Central-02,SKU-BEVERAGE-02,178,55.65,0,1,7,0
2024-05-27,Store-Central-02,SKU-BEVERAGE-02,127,55.65,0,0,7,0
2024-05-28,Store-Central-02,SKU-BEVERAGE-02,145,55.65,0,0,7,0
2024-05-29,Store-Central-02,SKU-BEVERAGE-02,87,55.65,0,0,7,0
2024-05-30,Store-Central-02,SKU-BEVERAGE-02,135,55.65,0,0,7,0
2024-05-31,Store-Central-02,SKU-BEVERAGE-02,204,47.3,1,0,7,0
2024-06-01,Store-Central-02,SKU-BEVERAGE-02,179,55.65,0,1,7,0
2024-06-02,Store-Central-02,SKU-BEVERAGE-02,167,55.65,0,1,7,0
2024-06-03,Store-Central-02,SKU-BEVERAGE-02,123,55.65,0,0,7,0
2024-06-04,Store-Central-02,SKU-BEVERAGE-02,123,55.65,0,0,7,0
2024-06-05,Store-Central-02,SKU-BEVERAGE-02,140,55.65,0,0,7,0
2024-06-06,Store-Central-02,SKU-BEVERAGE-02,111,55.65,0,0,7,0
2024-06-07,Store-Central-02,SKU-BEVERAGE-02,120,55.65,0,0,7,0
2024-06-08,Store-Central-02,SKU-BEVERAGE-02,171,55.65,0,1,7,0
2024-06-09,Store-Central-02,SKU-BEVERAGE-02,166,55.65,0,1,7,0
2024-06-10,Store-Central-02,SKU-BEVERAGE-02,230,47.3,1,0,7,0
2024-06-11,Store-Central-02,SKU-BEVERAGE-02,126,55.65,0,0,7,0
2024-06-12,Store-Central-02,SKU-BEVERAGE-02,121,55.65,0,0,7,0
2024-06-13,Store-Central-02,SKU-BEVERAGE-02,117,55.65,0,0,7,0
2024-06-14,Store-Central-02,SKU-BEVERAGE-02,109,55.65,0,0,7,0
2024-06-15,Store-Central-02,SKU-BEVERAGE-02,150,55.65,0,1,7,0
2024-06-16,Store-Central-02,SKU-BEVERAGE-02,0,55.65,0,1,7,1
2024-06-17,Store-Central-02,SKU-BEVERAGE-02,221,47.3,1,0,7,0
2024-06-18,Store-Central-02,SKU-BEVERAGE-02,196,47.3,1,0,7,0
2024-06-19,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-06-20,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,0,7,0
2024-06-21,Store-Central-02,SKU-BEVERAGE-02,104,55.65,0,0,7,0
2024-06-22,Store-Central-02,SKU-BEVERAGE-02,292,47.3,1,1,7,0
2024-06-23,Store-Central-02,SKU-BEVERAGE-02,141,55.65,0,1,7,0
2024-06-24,Store-Central-02,SKU-BEVERAGE-02,111,55.65,0,0,7,0
2024-06-25,Store-Central-02,SKU-BEVERAGE-02,101,55.65,0,0,7,0
2024-06-26,Store-Central-02,SKU-BEVERAGE-02,113,55.65,0,0,7,0
2024-06-27,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-06-28,Store-Central-02,SKU-BEVERAGE-02,116,55.65,0,0,7,0
2024-06-29,Store-Central-02,SKU-BEVERAGE-02,146,55.65,0,1,7,0
2024-06-30,Store-Central-02,SKU-BEVERAGE-02,149,55.65,0,1,7,0
2024-07-01,Store-Central-02,SKU-BEVERAGE-02,112,55.65,0,0,7,0
2024-07-02,Store-Central-02,SKU-BEVERAGE-02,104,55.65,0,0,7,0
2024-07-03,Store-Central-02,SKU-BEVERAGE-02,110,55.65,0,0,7,0
2024-07-04,Store-Central-02,SKU-BEVERAGE-02,107,55.65,0,0,7,0
2024-07-05,Store-Central-02,SKU-BEVERAGE-02,202,47.3,1,0,7,0
2024-07-06,Store-Central-02,SKU-BEVERAGE-02,148,55.65,0,1,7,0
2024-07-07,Store-Central-02,SKU-BEVERAGE-02,262,47.3,1,1,7,0
2024-07-08,Store-Central-02,SKU-BEVERAGE-02,97,55.65,0,0,7,0
2024-07-09,Store-Central-02,SKU-BEVERAGE-02,195,47.3,1,0,7,0
2024-07-10,Store-Central-02,SKU-BEVERAGE-02,109,55.65,0,0,7,0
2024-07-11,Store-Central-02,SKU-BEVERAGE-02,112,55.65,0,0,7,0
2024-07-12,Store-Central-02,SKU-BEVERAGE-02,121,55.65,0,0,7,0
2024-07-13,Store-Central-02,SKU-BEVERAGE-02,146,55.65,0,1,7,0
2024-07-14,Store-Central-02,SKU-BEVERAGE-02,134,55.65,0,1,7,0
2024-07-15,Store-Central-02,SKU-BEVERAGE-02,194,47.3,1,0,7,0
2024-07-16,Store-Central-02,SKU-BEVERAGE-02,101,55.65,0,0,7,0
2024-07-17,Store-Central-02,SKU-BEVERAGE-02,99,55.65,0,0,7,0
2024-07-18,Store-Central-02,SKU-BEVERAGE-02,93,55.65,0,0,7,0
2024-07-19,Store-Central-02,SKU-BEVERAGE-02,102,55.65,0,0,7,0
2024-07-20,Store-Central-02,SKU-BEVERAGE-02,126,55.65,0,1,7,0
2024-07-21,Store-Central-02,SKU-BEVERAGE-02,145,55.65,0,1,7,0
2024-07-22,Store-Central-02,SKU-BEVERAGE-02,92,55.65,0,0,7,0
2024-07-23,Store-Central-02,SKU-BEVERAGE-02,106,55.65,0,0,7,0
2024-07-24,Store-Central-02,SKU-BEVERAGE-02,118,55.65,0,0,7,0
2024-07-25,Store-Central-02,SKU-BEVERAGE-02,97,55.65,0,0,7,0
2024-07-26,Store-Central-02,SKU-BEVERAGE-02,94,55.65,0,0,7,0
2024-07-27,Store-Central-02,SKU-BEVERAGE-02,273,47.3,1,1,7,0
2024-07-28,Store-Central-02,SKU-BEVERAGE-02,130,55.65,0,1,7,0
2024-07-29,Store-Central-02,SKU-BEVERAGE-02,101,55.65,0,0,7,0
2024-07-30,Store-Central-02,SKU-BEVERAGE-02,94,55.65,0,0,7,0
2024-07-31,Store-Central-02,SKU-BEVERAGE-02,99,55.65,0,0,7,0
2024-08-01,Store-Central-02,SKU-BEVERAGE-02,157,47.3,1,0,7,0
2024-08-02,Store-Central-02,SKU-BEVERAGE-02,108,55.65,0,0,7,0
2024-08-03,Store-Central-02,SKU-BEVERAGE-02,223,47.3,1,1,7,0
2024-08-04,Store-Central-02,SKU-BEVERAGE-02,107,55.65,0,1,7,0
2024-08-05,Store-Central-02,SKU-BEVERAGE-02,153,47.3,1,0,7,0
2024-08-06,Store-Central-02,SKU-BEVERAGE-02,96,55.65,0,0,7,0
2024-08-07,Store-Central-02,SKU-BEVERAGE-02,103,55.65,0,0,7,0
2024-08-08,Store-Central-02,SKU-BEVERAGE-02,99,55.65,0,0,7,0
2024-08-09,Store-Central-02,SKU-BEVERAGE-02,81,55.65,0,0,7,0
2024-08-10,Store-Central-02,SKU-BEVERAGE-02,106,55.65,0,1,7,0
2024-08-11,Store-Central-02,SKU-BEVERAGE-02,115,55.65,0,1,7,0
