date,store_id,sku_id,sales_units,unit_price,is_promotion,is_weekend,lead_time_days,is_stockout_day,dayofweek,month,dayofyear,lag_1d,lag_7d,lag_14d,rolling_mean_7d,rolling_std_7d
2025-12-04,Store-North-01,SKU-ELECTRONICS-01,82,97.6,1,0,4,0,3,12,338,53.0,51.0,86.0,51.285714285714285,5.936168397035515
2025-12-05,Store-North-01,SKU-ELECTRONICS-01,54,114.83,0,0,4,0,4,12,339,82.0,56.0,48.0,55.714285714285715,13.021959475105945
2025-12-06,Store-North-01,SKU-ELECTRONICS-01,67,114.83,0,1,4,0,5,12,340,54.0,58.0,63.0,55.42857142857143,13.036578575387544
2025-12-07,Store-North-01,SKU-ELECTRONICS-01,63,114.83,0,1,4,0,6,12,341,67.0,53.0,52.0,56.714285714285715,13.756383799457229
2025-12-08,Store-North-01,SKU-ELECTRONICS-01,46,114.83,0,0,4,0,0,12,342,63.0,40.0,56.0,58.142857142857146,13.825442385064312
2025-12-09,Store-North-01,SKU-ELECTRONICS-01,49,114.83,0,0,4,0,1,12,343,46.0,48.0,56.0,59.0,12.649110640668638
2025-12-10,Store-North-01,SKU-ELECTRONICS-01,62,114.83,0,0,4,0,2,12,344,49.0,53.0,51.0,59.142857142857146,12.509044347034157
2025-12-11,Store-North-01,SKU-ELECTRONICS-01,54,114.83,0,0,4,0,3,12,345,62.0,82.0,51.0,60.42857142857143,12.231886511038509
2025-12-12,Store-North-01,SKU-ELECTRONICS-01,57,114.83,0,0,4,0,4,12,346,54.0,54.0,56.0,56.42857142857143,7.764387566678257
2025-12-13,Store-North-01,SKU-ELECTRONICS-01,86,114.83,0,1,4,0,5,12,347,57.0,67.0,58.0,56.857142857142854,7.690439333531684
2025-12-14,Store-North-01,SKU-ELECTRONICS-01,75,114.83,0,1,4,0,6,12,348,86.0,63.0,53.0,59.57142857142857,13.226956602040326
2025-12-15,Store-North-01,SKU-ELECTRONICS-01,64,114.83,0,0,4,0,0,12,349,75.0,46.0,40.0,61.285714285714285,14.46506464686468
2025-12-16,Store-North-01,SKU-ELECTRONICS-01,61,114.83,0,0,4,0,1,12,350,64.0,49.0,48.0,63.857142857142854,12.798809468439085
2025-12-17,Store-North-01,SKU-ELECTRONICS-01,61,114.83,0,0,4,0,2,12,351,61.0,62.0,53.0,65.57142857142857,11.178210096087167
2025-12-18,Store-North-01,SKU-ELECTRONICS-01,51,114.83,0,0,4,0,3,12,352,61.0,54.0,82.0,65.42857142857143,11.237691679593201
2025-12-19,Store-North-01,SKU-ELECTRONICS-01,53,114.83,0,0,4,0,4,12,353,51.0,57.0,54.0,65.0,11.789826122546655
2025-12-20,Store-North-01,SKU-ELECTRONICS-01,75,114.83,0,1,4,0,5,12,354,53.0,86.0,67.0,64.42857142857143,12.326896647261378
2025-12-21,Store-North-01,SKU-ELECTRONICS-01,73,114.83,0,1,4,0,6,12,355,75.0,75.0,63.0,62.857142857142854,9.494359227601315
2025-12-22,Store-North-01,SKU-ELECTRONICS-01,49,114.83,0,0,4,0,0,12,356,73.0,64.0,46.0,62.57142857142857,9.089502055609449
2025-12-23,Store-North-01,SKU-ELECTRONICS-01,0,114.83,0,0,4,1,1,12,357,49.0,61.0,49.0,60.42857142857143,10.373960074095427
2025-12-24,Store-North-01,SKU-ELECTRONICS-01,70,114.83,0,0,4,0,2,12,358,0.0,61.0,62.0,51.714285714285715,25.051375782006406
2025-12-25,Store-North-01,SKU-ELECTRONICS-01,72,114.83,0,0,4,0,3,12,359,70.0,51.0,54.0,53.0,25.8263431402874
2025-12-26,Store-North-01,SKU-ELECTRONICS-01,0,114.83,0,0,4,1,4,12,360,72.0,53.0,57.0,56.0,26.758176320516938
2025-12-27,Store-North-01,SKU-ELECTRONICS-01,76,114.83,0,1,4,0,5,12,361,0.0,75.0,86.0,48.42857142857143,34.20943896478835
2025-12-28,Store-North-01,SKU-ELECTRONICS-01,87,114.83,0,1,4,0,6,12,362,76.0,73.0,75.0,48.57142857142857,34.34072967025569
2025-12-29,Store-North-01,SKU-ELECTRONICS-01,61,114.83,0,0,4,0,0,12,363,87.0,49.0,64.0,50.57142857142857,36.34949400315748
2025-12-30,Store-North-01,SKU-ELECTRONICS-01,54,114.83,0,0,4,0,1,12,364,61.0,0.0,61.0,52.285714285714285,36.545470698450416
2025-12-31,Store-North-01,SKU-ELECTRONICS-01,55,114.83,0,0,4,0,2,12,365,54.0,70.0,61.0,60.0,28.478061731794146
2024-01-15,Store-North-01,SKU-FMCG-04,126,66.41,0,0,8,0,0,1,15,177.0,220.0,95.0,150.42857142857142,39.790522920485664
2024-01-16,Store-North-01,SKU-FMCG-04,120,66.41,0,0,8,0,1,1,16,126.0,125.0,106.0,137.0,25.800516790689155
2024-01-17,Store-North-01,SKU-FMCG-04,127,66.41,0,0,8,0,2,1,17,120.0,124.0,189.0,136.28571428571428,26.253344458145914
2024-01-18,Store-North-01,SKU-FMCG-04,111,66.41,0,0,8,0,3,1,18,127.0,131.0,123.0,136.71428571428572,26.043004727528302
2024-01-19,Store-North-01,SKU-FMCG-04,113,66.41,0,0,8,0,4,1,19,111.0,107.0,123.0,133.85714285714286,27.811439920941773
2024-01-20,Store-North-01,SKU-FMCG-04,153,66.41,0,1,8,0,5,1,20,113.0,169.0,150.0,134.71428571428572,26.924055450558075
2024-01-21,Store-North-01,SKU-FMCG-04,0,66.41,0,1,8,1,6,1,21,153.0,177.0,149.0,132.42857142857142,24.054501608202347
2024-01-22,Store-North-01,SKU-FMCG-04,133,66.41,0,0,8,0,0,1,22,0.0,126.0,220.0,107.14285714285714,49.23897024183311
2024-01-23,Store-North-01,SKU-FMCG-04,135,66.41,0,0,8,0,1,1,23,133.0,120.0,125.0,108.14285714285714,49.754157519509135
2024-01-24,Store-North-01,SKU-FMCG-04,113,66.41,0,0,8,0,2,1,24,135.0,127.0,124.0,110.28571428571429,50.66463028489107
2024-01-25,Store-North-01,SKU-FMCG-04,105,66.41,0,0,8,0,3,1,25,113.0,111.0,131.0,108.28571428571429,50.168762810185974
2024-01-26,Store-North-01,SKU-FMCG-04,139,66.41,0,0,8,0,4,1,26,105.0,113.0,107.0,107.42857142857143,50.1659151976617
2024-01-27,Store-North-01,SKU-FMCG-04,164,66.41,0,1,8,0,5,1,27,139.0,153.0,169.0,111.14285714285714,51.58949690078525
2024-01-28,Store-North-01,SKU-FMCG-04,171,66.41,0,1,8,0,6,1,28,164.0,0.0,177.0,112.71428571428571,53.21877577733292
2024-01-29,Store-North-01,SKU-FMCG-04,131,66.41,0,0,8,0,0,1,29,171.0,133.0,126.0,137.14285714285714,24.18283531369907
2024-01-30,Store-North-01,SKU-FMCG-04,141,66.41,0,0,8,0,1,1,30,131.0,135.0,120.0,136.85714285714286,24.25165679170856
2024-01-31,Store-North-01,SKU-FMCG-04,141,66.41,0,0,8,0,2,1,31,141.0,113.0,127.0,137.71428571428572,24.281091997095107
2024-02-01,Store-North-01,SKU-FMCG-04,234,56.45,1,0,8,0,3,2,32,141.0,105.0,111.0,141.71428571428572,21.700340133388075
2024-02-02,Store-North-01,SKU-FMCG-04,146,66.41,0,0,8,0,4,2,33,234.0,139.0,113.0,160.14285714285714,35.62970937961997
2024-02-03,Store-North-01,SKU-FMCG-04,178,66.41,0,1,8,0,5,2,34,146.0,164.0,153.0,161.14285714285714,35.03059886931491
2024-02-04,Store-North-01,SKU-FMCG-04,188,66.41,0,1,8,0,6,2,35,178.0,171.0,0.0,163.14285714285714,35.61567338232119
2024-02-05,Store-North-01,SKU-FMCG-04,142,66.41,0,0,8,0,0,2,36,188.0,131.0,133.0,165.57142857142858,36.80062111277075
2024-02-06,Store-North-01,SKU-FMCG-04,123,66.41,0,0,8,0,1,2,37,142.0,141.0,135.0,167.14285714285714,35.281858281693715
2024-02-07,Store-North-01,SKU-FMCG-04,144,66.41,0,0,8,0,2,2,38,123.0,141.0,113.0,164.57142857142858,38.0519694753422
2024-02-08,Store-North-01,SKU-FMCG-04,0,66.41,0,0,8,1,3,2,39,144.0,234.0,105.0,165.0,37.75800135953518
2024-02-09,Store-North-01,SKU-FMCG-04,0,66.41,0,0,8,1,4,2,40,0.0,146.0,139.0,131.57142857142858,62.17678329531324
2024-02-10,Store-North-01,SKU-FMCG-04,192,66.41,0,1,8,0,5,2,41,0.0,178.0,164.0,110.71428571428571,78.7966037460036
2024-02-11,Store-North-01,SKU-FMCG-04,178,66.41,0,1,8,0,6,2,42,192.0,188.0,171.0,112.71428571428571,80.93765972589465
2024-02-12,Store-North-01,SKU-FMCG-04,121,66.41,0,0,8,0,0,2,43,178.0,142.0,131.0,111.28571428571429,79.46218028243399
2024-02-13,Store-North-01,SKU-FMCG-04,131,66.41,0,0,8,0,1,2,44,121.0,123.0,141.0,108.28571428571429,78.49992417345406
2024-02-14,Store-North-01,SKU-FMCG-04,142,66.41,0,0,8,0,2,2,45,131.0,144.0,141.0,109.42857142857143,78.80748091151621
2024-02-15,Store-North-01,SKU-FMCG-04,129,66.41,0,0,8,0,3,2,46,142.0,0.0,234.0,109.14285714285714,78.6647497748693
2024-02-16,Store-North-01,SKU-FMCG-04,128,66.41,0,0,8,0,4,2,47,129.0,0.0,146.0,127.57142857142857,62.22769250330334
2024-02-17,Store-North-01,SKU-FMCG-04,188,66.41,0,1,8,0,5,2,48,128.0,192.0,178.0,145.85714285714286,27.74544149602778
2024-02-18,Store-North-01,SKU-FMCG-04,196,66.41,0,1,8,0,6,2,49,188.0,178.0,188.0,145.28571428571428,26.6565456984097
2024-02-19,Store-North-01,SKU-FMCG-04,166,66.41,0,0,8,0,0,2,50,196.0,121.0,142.0,147.85714285714286,30.87301179254845
2024-02-20,Store-North-01,SKU-FMCG-04,0,56.45,1,0,8,1,1,2,51,166.0,131.0,123.0,154.28571428571428,28.97535898951751
2024-02-21,Store-North-01,SKU-FMCG-04,145,66.41,0,0,8,0,2,2,52,0.0,142.0,144.0,135.57142857142858,65.63499357014022
2024-02-22,Store-North-01,SKU-FMCG-04,147,66.41,0,0,8,0,3,2,53,145.0,129.0,0.0,136.0,65.69373384628578
2024-02-23,Store-North-01,SKU-FMCG-04,168,66.41,0,0,8,0,4,2,54,147.0,128.0,0.0,138.57142857142858,65.72634464925272
2024-02-24,Store-North-01,SKU-FMCG-04,204,66.41,0,1,8,0,5,2,55,168.0,188.0,192.0,144.28571428571428,66.38954306644537
2024-02-25,Store-North-01,SKU-FMCG-04,199,66.41,0,1,8,0,6,2,56,204.0,196.0,178.0,146.57142857142858,68.39068441158994
2024-02-26,Store-North-01,SKU-FMCG-04,154,66.41,0,0,8,0,0,2,57,199.0,166.0,121.0,147.0,68.76045375068418
2024-02-27,Store-North-01,SKU-FMCG-04,142,66.41,0,0,8,0,1,2,58,154.0,0.0,131.0,145.28571428571428,68.3562098757048
2024-02-28,Store-North-01,SKU-FMCG-04,136,66.41,0,0,8,0,2,2,59,142.0,145.0,142.0,165.57142857142858,26.005493925047947
2024-02-29,Store-North-01,SKU-FMCG-04,150,66.41,0,0,8,0,3,2,60,136.0,147.0,129.0,164.28571428571428,27.378302149173145
2024-03-01,Store-North-01,SKU-FMCG-04,167,66.41,0,0,8,0,4,3,61,150.0,168.0,128.0,164.71428571428572,27.084523783360474
2024-03-02,Store-North-01,SKU-FMCG-04,349,56.45,1,1,8,0,5,3,62,167.0,204.0,188.0,164.57142857142858,27.066936428399835
2024-03-03,Store-North-01,SKU-FMCG-04,212,66.41,0,1,8,0,6,3,63,349.0,199.0,196.0,185.28571428571428,75.11261386681181
2024-03-04,Store-North-01,SKU-FMCG-04,146,66.41,0,0,8,0,0,3,64,212.0,154.0,166.0,187.14285714285714,75.66687644191612
2024-03-05,Store-North-01,SKU-FMCG-04,193,66.41,0,0,8,0,1,3,65,146.0,142.0,0.0,186.0,76.30858405186147
2024-03-06,Store-North-01,SKU-FMCG-04,151,66.41,0,0,8,0,2,3,66,193.0,136.0,145.0,193.28571428571428,73.80089043210417
2024-03-07,Store-North-01,SKU-FMCG-04,138,66.41,0,0,8,0,3,3,67,151.0,150.0,147.0,195.42857142857142,72.05751670912433
2024-03-08,Store-North-01,SKU-FMCG-04,0,66.41,0,0,8,1,4,3,68,138.0,167.0,168.0,193.71428571428572,73.44774624569119
2024-03-09,Store-North-01,SKU-FMCG-04,194,66.41,0,1,8,0,5,3,69,0.0,349.0,204.0,169.85714285714286,104.23919379873156
2024-03-10,Store-North-01,SKU-FMCG-04,209,66.41,0,1,8,0,6,3,70,194.0,212.0,199.0,147.71428571428572,71.008718445259
2024-03-11,Store-North-01,SKU-FMCG-04,135,66.41,0,0,8,0,0,3,71,209.0,146.0,154.0,147.28571428571428,70.56371656338735
2024-03-12,Store-North-01,SKU-FMCG-04,157,66.41,0,0,8,0,1,3,72,135.0,193.0,142.0,145.71428571428572,70.71943223215288
2024-03-13,Store-North-01,SKU-FMCG-04,180,66.41,0,0,8,0,2,3,73,157.0,151.0,136.0,140.57142857142858,67.96287501976609
2024-03-14,Store-North-01,SKU-FMCG-04,168,66.41,0,0,8,0,3,3,74,180.0,138.0,150.0,144.71428571428572,69.5694240446529
2024-03-15,Store-North-01,SKU-FMCG-04,136,66.41,0,0,8,0,4,3,75,168.0,0.0,167.0,149.0,70.00952316173354
2024-03-16,Store-North-01,SKU-FMCG-04,190,66.41,0,1,8,0,5,3,76,136.0,194.0,349.0,168.42857142857142,28.0882961560927
2024-03-17,Store-North-01,SKU-FMCG-04,176,66.41,0,1,8,0,6,3,77,190.0,209.0,212.0,167.85714285714286,27.516228977511574
2024-03-18,Store-North-01,SKU-FMCG-04,160,66.41,0,0,8,0,0,3,78,176.0,135.0,146.0,163.14285714285714,21.45094070531274
2024-03-19,Store-North-01,SKU-FMCG-04,179,66.41,0,0,8,0,1,3,79,160.0,157.0,193.0,166.71428571428572,17.745556117088896
2024-03-20,Store-North-01,SKU-FMCG-04,184,66.41,0,0,8,0,2,3,80,179.0,180.0,151.0,169.85714285714286,17.68642201830308
2024-03-21,Store-North-01,SKU-FMCG-04,284,56.45,1,0,8,0,3,3,81,184.0,168.0,138.0,170.42857142857142,18.127852813255085
2024-03-22,Store-North-01,SKU-FMCG-04,164,66.41,0,0,8,0,4,3,82,284.0,136.0,0.0,187.0,46.44351407893257
2024-03-23,Store-North-01,SKU-FMCG-04,238,66.41,0,1,8,0,5,3,83,164.0,190.0,194.0,191.0,42.3438307194804
2024-03-24,Store-North-01,SKU-FMCG-04,196,66.41,0,1,8,0,6,3,84,238.0,176.0,209.0,197.85714285714286,45.892732073203874
2024-03-25,Store-North-01,SKU-FMCG-04,134,66.41,0,0,8,0,0,3,85,196.0,160.0,135.0,200.71428571428572,44.91738448052657
2024-03-26,Store-North-01,SKU-FMCG-04,152,66.41,0,0,8,0,1,3,86,134.0,179.0,157.0,197.0,49.66890375275075
2024-03-27,Store-North-01,SKU-FMCG-04,160,66.41,0,0,8,0,2,3,87,152.0,184.0,180.0,193.14285714285714,52.279468791705135
2024-03-28,Store-North-01,SKU-FMCG-04,152,66.41,0,0,8,0,3,3,88,160.0,284.0,168.0,189.71428571428572,53.74543169955414
2024-03-29,Store-North-01,SKU-FMCG-04,173,66.41,0,0,8,0,4,3,89,152.0,164.0,136.0,170.85714285714286,35.059133719230005
2024-03-30,Store-North-01,SKU-FMCG-04,223,66.41,0,1,8,0,5,3,90,173.0,238.0,190.0,172.14285714285714,34.93054332733534
2024-03-31,Store-North-01,SKU-FMCG-04,223,66.41,0,1,8,0,6,3,91,223.0,196.0,176.0,170.0,30.380915061926498
2024-04-01,Store-North-01,SKU-FMCG-04,147,66.41,0,0,8,0,0,4,92,223.0,134.0,160.0,173.85714285714286,35.51257322615264
2024-04-02,Store-North-01,SKU-FMCG-04,138,66.41,0,0,8,0,1,4,93,147.0,152.0,179.0,175.71428571428572,33.35523090268491
2024-04-03,Store-North-01,SKU-FMCG-04,169,66.41,0,0,8,0,2,4,94,138.0,160.0,184.0,173.71428571428572,35.372844036606544
2024-04-04,Store-North-01,SKU-FMCG-04,185,66.41,0,0,8,0,3,4,95,169.0,152.0,284.0,175.0,34.95234851432252
2024-04-05,Store-North-01,SKU-FMCG-04,157,66.41,0,0,8,0,4,4,96,185.0,173.0,164.0,179.71428571428572,33.52965993323071
2024-04-06,Store-North-01,SKU-FMCG-04,215,66.41,0,1,8,0,5,4,97,157.0,223.0,238.0,177.42857142857142,34.59218188578233
2024-04-07,Store-North-01,SKU-FMCG-04,256,66.41,0,1,8,0,6,4,98,215.0,223.0,196.0,176.28571428571428,32.92777088170551
2024-04-08,Store-North-01,SKU-FMCG-04,159,66.41,0,0,8,0,0,4,99,256.0,147.0,134.0,181.0,41.876803443752365
2024-04-09,Store-North-01,SKU-FMCG-04,182,66.41,0,0,8,0,1,4,100,159.0,138.0,152.0,182.71428571428572,40.47515404835539
2024-04-10,Store-North-01,SKU-FMCG-04,176,66.41,0,0,8,0,2,4,101,182.0,169.0,160.0,189.0,35.482389998420494
2024-04-11,Store-North-01,SKU-FMCG-04,0,66.41,0,0,8,1,3,4,102,176.0,185.0,152.0,190.0,34.91895378348763
2024-04-12,Store-North-01,SKU-FMCG-04,286,56.45,1,0,8,0,4,4,103,0.0,157.0,173.0,163.57142857142858,80.10588231180259
2024-04-13,Store-North-01,SKU-FMCG-04,247,66.41,0,1,8,0,5,4,104,286.0,215.0,223.0,182.0,92.25869426057724
2024-04-14,Store-North-01,SKU-FMCG-04,436,56.45,1,1,8,0,6,4,105,247.0,256.0,223.0,186.57142857142858,94.92076896523957
2024-04-15,Store-North-01,SKU-FMCG-04,159,66.41,0,0,8,0,0,4,106,436.0,159.0,147.0,212.28571428571428,133.43252262937298
2024-04-16,Store-North-01,SKU-FMCG-04,151,66.41,0,0,8,0,1,4,107,159.0,182.0,138.0,212.28571428571428,133.43252262937298
2024-04-17,Store-North-01,SKU-FMCG-04,0,66.41,0,0,8,1,2,4,108,151.0,176.0,169.0,207.85714285714286,135.10912696955828
2024-04-18,Store-North-01,SKU-FMCG-04,166,66.41,0,0,8,0,3,4,109,0.0,0.0,185.0,182.71428571428572,156.67983733898703
2024-04-19,Store-North-01,SKU-FMCG-04,167,66.41,0,0,8,0,4,4,110,166.0,286.0,157.0,206.42857142857142,135.55424147164265
2024-04-20,Store-North-01,SKU-FMCG-04,0,66.41,0,1,8,1,5,4,111,167.0,247.0,215.0,189.42857142857142,131.30734574889198
2024-04-21,Store-North-01,SKU-FMCG-04,214,66.41,0,1,8,0,6,4,112,0.0,436.0,256.0,154.14285714285714,145.66105470283685
2024-04-22,Store-North-01,SKU-FMCG-04,178,66.41,0,0,8,0,0,4,113,214.0,159.0,159.0,122.42857142857143,86.02491333495
2024-04-23,Store-North-01,SKU-FMCG-04,181,66.41,0,0,8,0,1,4,114,178.0,151.0,182.0,125.14285714285714,87.65544016475039
2024-04-24,Store-North-01,SKU-FMCG-04,159,66.41,0,0,8,0,2,4,115,181.0,0.0,176.0,129.42857142857142,89.83662419981617
2024-04-25,Store-North-01,SKU-FMCG-04,306,56.45,1,0,8,0,3,4,116,159.0,166.0,0.0,152.14285714285714,69.44405079253488
2024-04-26,Store-North-01,SKU-FMCG-04,309,56.45,1,0,8,0,4,4,117,306.0,167.0,286.0,172.14285714285714,90.93482752577722
2024-04-27,Store-North-01,SKU-FMCG-04,214,66.41,0,1,8,0,5,4,118,309.0,0.0,247.0,192.42857142857142,104.43316386227954
2024-04-28,Store-North-01,SKU-FMCG-04,245,66.41,0,1,8,0,6,4,119,214.0,214.0,436.0,223.0,61.00819617067895
2024-04-29,Store-North-01,SKU-FMCG-04,177,66.41,0,0,8,0,0,4,120,245.0,178.0,159.0,227.42857142857142,61.37007181261698
2024-04-30,Store-North-01,SKU-FMCG-04,162,66.41,0,0,8,0,1,4,121,177.0,181.0,151.0,227.28571428571428,61.50532303715518
2024-05-01,Store-North-01,SKU-FMCG-04,169,66.41,0,0,8,0,2,5,122,162.0,159.0,0.0,224.57142857142858,64.24654891602422
2024-05-02,Store-North-01,SKU-FMCG-04,168,66.41,0,0,8,0,3,5,123,169.0,306.0,166.0,226.0,62.63651757029107
2024-05-03,Store-North-01,SKU-FMCG-04,309,56.45,1,0,8,0,4,5,124,168.0,309.0,167.0,206.28571428571428,54.44175568352651
2024-05-04,Store-North-01,SKU-FMCG-04,394,56.45,1,1,8,0,5,5,125,309.0,214.0,0.0,206.28571428571428,54.44175568352651
2024-05-05,Store-North-01,SKU-FMCG-04,430,56.45,1,1,8,0,6,5,126,394.0,245.0,214.0,232.0,89.75150880811636
2024-05-06,Store-North-01,SKU-FMCG-04,157,66.41,0,0,8,0,0,5,127,430.0,177.0,178.0,258.42857142857144,117.24455515837738
2024-05-07,Store-North-01,SKU-FMCG-04,310,56.45,1,0,8,0,1,5,128,157.0,162.0,181.0,255.57142857142858,119.77598137475557
2024-05-08,Store-North-01,SKU-FMCG-04,301,56.45,1,0,8,0,2,5,129,310.0,169.0,159.0,276.7142857142857,113.39858065795266
2024-05-09,Store-North-01,SKU-FMCG-04,179,66.41,0,0,8,0,3,5,130,301.0,168.0,306.0,295.57142857142856,102.99976883931585
2024-05-10,Store-North-01,SKU-FMCG-04,164,66.41,0,0,8,0,4,5,131,179.0,309.0,309.0,297.14285714285717,100.78926624634347
2024-05-11,Store-North-01,SKU-FMCG-04,223,66.41,0,1,8,0,5,5,132,164.0,394.0,214.0,276.42857142857144,112.20050080526593
2024-05-12,Store-North-01,SKU-FMCG-04,243,66.41,0,1,8,0,6,5,133,223.0,430.0,245.0,252.0,100.32281229444648
2024-05-13,Store-North-01,SKU-FMCG-04,163,66.41,0,0,8,0,0,5,134,243.0,157.0,177.0,225.28571428571428,62.96748972211619
2024-05-14,Store-North-01,SKU-FMCG-04,161,66.41,0,0,8,0,1,5,135,163.0,310.0,162.0,226.14285714285714,61.91507240144549
2024-05-15,Store-North-01,SKU-FMCG-04,151,66.41,0,0,8,0,2,5,136,161.0,301.0,169.0,204.85714285714286,53.29299069430126
2024-05-16,Store-North-01,SKU-FMCG-04,142,66.41,0,0,8,0,3,5,137,151.0,179.0,168.0,183.42857142857142,35.316932401975606
2024-05-17,Store-North-01,SKU-FMCG-04,176,66.41,0,0,8,0,4,5,138,142.0,164.0,309.0,178.14285714285714,38.697237504454826
2024-05-18,Store-North-01,SKU-FMCG-04,220,66.41,0,1,8,0,5,5,139,176.0,223.0,394.0,179.85714285714286,38.229258304029216
2024-05-19,Store-North-01,SKU-FMCG-04,245,66.41,0,1,8,0,6,5,140,220.0,243.0,430.0,179.42857142857142,37.677832310511754
2024-05-20,Store-North-01,SKU-FMCG-04,159,66.41,0,0,8,0,0,5,141,245.0,163.0,157.0,179.71428571428572,38.24358022690115
2024-05-21,Store-North-01,SKU-FMCG-04,190,66.41,0,0,8,0,1,5,142,159.0,161.0,310.0,179.14285714285714,38.56349124681079
2024-05-22,Store-North-01,SKU-FMCG-04,155,66.41,0,0,8,0,2,5,143,190.0,151.0,301.0,183.28571428571428,37.84051746349092
2024-05-23,Store-North-01,SKU-FMCG-04,159,66.41,0,0,8,0,3,5,144,155.0,142.0,179.0,183.85714285714286,37.298027523487846
2024-05-24,Store-North-01,SKU-FMCG-04,151,66.41,0,0,8,0,4,5,145,159.0,176.0,164.0,186.28571428571428,34.572215654165085
2024-05-25,Store-North-01,SKU-FMCG-04,215,66.41,0,1,8,0,5,5,146,151.0,220.0,223.0,182.71428571428572,37.016727235644346
2024-05-26,Store-North-01,SKU-FMCG-04,236,66.41,0,1,8,0,6,5,147,215.0,245.0,243.0,182.0,36.216938946667824
2024-05-27,Store-North-01,SKU-FMCG-04,144,66.41,0,0,8,0,0,5,148,236.0,159.0,163.0,180.71428571428572,33.6784514970343
2024-05-28,Store-North-01,SKU-FMCG-04,155,66.41,0,0,8,0,1,5,149,144.0,190.0,161.0,178.57142857142858,35.70647533644809
2024-05-29,Store-North-01,SKU-FMCG-04,176,66.41,0,0,8,0,2,5,150,155.0,155.0,151.0,173.57142857142858,36.28524559127356
2024-05-30,Store-North-01,SKU-FMCG-04,157,66.41,0,0,8,0,3,5,151,176.0,159.0,142.0,176.57142857142858,35.349951168552415
2024-05-31,Store-North-01,SKU-FMCG-04,166,66.41,0,0,8,0,4,5,152,157.0,151.0,176.0,176.28571428571428,35.52329886011086
2024-06-01,Store-North-01,SKU-FMCG-04,210,66.41,0,1,8,0,5,6,153,166.0,215.0,220.0,178.42857142857142,34.17044113878312
2024-06-02,Store-North-01,SKU-FMCG-04,211,66.41,0,1,8,0,6,6,154,210.0,236.0,245.0,177.71428571428572,33.32023552194805
2024-06-03,Store-North-01,SKU-FMCG-04,152,66.41,0,0,8,0,0,6,155,211.0,144.0,159.0,174.14285714285714,26.717213997898686
2024-06-04,Store-North-01,SKU-FMCG-04,162,66.41,0,0,8,0,1,6,156,152.0,155.0,190.0,175.28571428571428,25.348992653977778
2024-06-05,Store-North-01,SKU-FMCG-04,168,66.41,0,0,8,0,2,6,157,162.0,176.0,155.0,176.28571428571428,24.54053983183921
2024-06-06,Store-North-01,SKU-FMCG-04,157,66.41,0,0,8,0,3,6,158,168.0,157.0,159.0,175.14285714285714,24.741520914100004
2024-06-07,Store-North-01,SKU-FMCG-04,158,66.41,0,0,8,0,4,6,159,157.0,166.0,151.0,175.14285714285714,24.741520914100004
2024-06-08,Store-North-01,SKU-FMCG-04,215,66.41,0,1,8,0,5,6,160,158.0,210.0,215.0,174.0,25.409971795865033
2024-06-09,Store-North-01,SKU-FMCG-04,213,66.41,0,1,8,0,6,6,161,215.0,211.0,236.0,174.71428571428572,26.631524463276328
2024-06-10,Store-North-01,SKU-FMCG-04,173,66.41,0,0,8,0,0,6,162,213.0,152.0,144.0,175.0,27.092434368287957
2024-06-11,Store-North-01,SKU-FMCG-04,139,66.41,0,0,8,0,1,6,163,173.0,162.0,155.0,178.0,25.21904042583685
2024-06-12,Store-North-01,SKU-FMCG-04,165,66.41,0,0,8,0,2,6,164,139.0,168.0,176.0,174.71428571428572,28.88318014412689
2024-06-13,Store-North-01,SKU-FMCG-04,153,66.41,0,0,8,0,3,6,165,165.0,157.0,157.0,174.28571428571428,29.021338618990086
2024-06-14,Store-North-01,SKU-FMCG-04,171,66.41,0,0,8,0,4,6,166,153.0,158.0,166.0,173.71428571428572,29.454565496225168
2024-06-15,Store-North-01,SKU-FMCG-04,200,66.41,0,1,8,0,5,6,167,171.0,215.0,210.0,175.57142857142858,28.698763869181523
2024-06-16,Store-North-01,SKU-FMCG-04,202,66.41,0,1,8,0,6,6,168,200.0,213.0,211.0,173.42857142857142,25.66357433443434
2024-06-17,Store-North-01,SKU-FMCG-04,157,66.41,0,0,8,0,0,6,169,202.0,173.0,152.0,171.85714285714286,23.03930389160037
2024-06-18,Store-North-01,SKU-FMCG-04,143,66.41,0,0,8,0,1,6,170,157.0,139.0,162.0,169.57142857142858,23.691469230203946
2024-06-19,Store-North-01,SKU-FMCG-04,145,66.41,0,0,8,0,2,6,171,143.0,165.0,168.0,170.14285714285714,22.865028401677318
2024-06-20,Store-North-01,SKU-FMCG-04,171,66.41,0,0,8,0,3,6,172,145.0,153.0,157.0,167.28571428571428,24.783827291967626
2024-06-21,Store-North-01,SKU-FMCG-04,287,56.45,1,0,8,0,4,6,173,171.0,171.0,158.0,169.85714285714286,23.975185584464413
2024-06-22,Store-North-01,SKU-FMCG-04,204,66.41,0,1,8,0,5,6,174,287.0,200.0,215.0,186.42857142857142,50.41116656342834
2024-06-23,Store-North-01,SKU-FMCG-04,209,66.41,0,1,8,0,6,6,175,204.0,202.0,213.0,187.0,50.61291007901707
2024-06-24,Store-North-01,SKU-FMCG-04,150,66.41,0,0,8,0,0,6,176,209.0,157.0,173.0,188.0,51.02613709332374
